customer_key,total_spent,customer_segment
C000384,11861.75,VIP
C000484,12954.25,VIP
C003244,10973.25,VIP
C008334,10262.5,VIP
C004186,13023.25,VIP
C005574,13294.75,VIP
C000354,11193.5,VIP
C004452,10734.0,VIP
C001149,9099.0,Regular
C004198,10340.25,VIP
C007705,12803.25,VIP
C001423,10549.0,VIP
C007007,11460.25,VIP
C001845,14225.5,VIP
C003002,10104.0,VIP
C008309,15203.0,VIP
C005004,13133.0,VIP
C001707,11587.25,VIP
C001528,11589.75,VIP
C000771,11787.75,VIP
C003309,10974.5,VIP
C002435,9722.0,Regular
C000746,11721.75,VIP
C003424,11723.0,VIP
C003016,10326.75,VIP
C003434,13511.75,VIP
C004298,10683.75,VIP
C000955,13848.75,VIP
C005714,11404.75,VIP
C008825,11918.5,VIP
C001125,10487.75,VIP
C002367,11774.25,VIP
C004211,12396.5,VIP
C006386,10199.75,VIP
C004698,10349.0,VIP
C005363,9991.5,Regular
C001060,9559.75,Regular
C003256,11462.5,VIP
C002271,9627.25,Regular
C007036,11716.0,VIP
C008598,14525.75,VIP
C002694,12956.0,VIP
C000849,12289.5,VIP
C007583,11621.5,VIP
C008603,11321.25,VIP
C007556,11245.75,VIP
C000341,10448.75,VIP
C008120,11074.25,VIP
C000446,11711.75,VIP
C008168,11193.0,VIP
C009175,13144.25,VIP
C002803,10639.75,VIP
C006471,12495.25,VIP
C007547,10698.0,VIP
C007573,11525.5,VIP
C002389,11318.5,VIP
C001355,11166.25,VIP
C008198,13514.25,VIP
C001606,11915.0,VIP
C009134,12007.75,VIP
C005740,10031.5,VIP
C002915,11171.75,VIP
C005835,8910.5,Regular
C002828,10447.75,VIP
C007167,11519.0,VIP
C007053,10728.5,VIP
C009114,10838.0,VIP
C006307,9460.75,Regular
C003482,12337.75,VIP
C003312,11769.0,VIP
C003937,13377.0,VIP
C005828,10876.75,VIP
C000923,12154.5,VIP
C005753,11040.75,VIP
C009083,10233.0,VIP
C007375,12240.25,VIP
C003039,11722.0,VIP
C008435,10469.25,VIP
C007650,9288.25,Regular
C002398,11538.5,VIP
C008405,11322.25,VIP
C002555,10960.75,VIP
C005071,11754.0,VIP
C001342,9814.75,Regular
C005746,11555.75,VIP
C002040,11178.75,VIP
C006568,10766.75,VIP
C008894,9645.0,Regular
C000830,9099.75,Regular
C006606,10524.5,VIP
C002860,12329.25,VIP
C009180,9775.0,Regular
C004762,10796.0,VIP
C006701,10870.75,VIP
C000786,12411.75,VIP
C003728,11479.25,VIP
C007912,12418.25,VIP
C006349,9662.25,Regular
C005657,12866.75,VIP
C007794,10702.25,VIP
C008580,12051.25,VIP
C006817,11727.75,VIP
C002417,11895.75,VIP
C004575,9082.25,Regular
C002506,13102.25,VIP
C000803,11021.75,VIP
C004578,12333.25,VIP
C007233,10769.25,VIP
C000136,10491.0,VIP
C009107,10173.75,VIP
C004985,11501.5,VIP
C001553,8261.75,Regular
C006589,11823.5,VIP
C003534,14262.0,VIP
C001424,13803.0,VIP
C008566,11889.25,VIP
C001892,12301.25,VIP
C005588,11254.25,VIP
C007122,11739.75,VIP
C003050,7113.5,Regular
C000333,13566.75,VIP
C004686,12191.0,VIP
C007981,11008.0,VIP
C002047,12386.5,VIP
C004175,11394.25,VIP
C006923,10330.5,VIP
C005506,12972.75,VIP
C005853,11408.75,VIP
C007953,12644.5,VIP
C003792,13411.25,VIP
C002952,10374.0,VIP
C006635,10913.75,VIP
C008008,11207.5,VIP
C008836,12234.75,VIP
C000431,13633.5,VIP
C005601,9377.5,Regular
C003125,9094.75,Regular
C008516,11118.75,VIP
C008861,9840.75,Regular
C005626,10379.25,VIP
C003683,12266.5,VIP
C008878,12083.75,VIP
C002491,12223.25,VIP
C007493,13635.25,VIP
C003836,10397.5,VIP
C008464,11943.25,VIP
C005969,12640.25,VIP
C006950,11413.0,VIP
C008163,10329.25,VIP
C002230,11651.75,VIP
C006194,10254.5,VIP
C001478,12630.0,VIP
C004603,11578.0,VIP
C003297,10862.5,VIP
C006361,12040.25,VIP
C001434,8607.25,Regular
C004075,11937.25,VIP
C001389,11187.75,VIP
C003635,12817.0,VIP
C008208,12200.75,VIP
C001202,10925.5,VIP
C003289,11813.75,VIP
C004846,11945.25,VIP
C005791,10823.25,VIP
C004633,10296.0,VIP
C006141,9810.0,Regular
C008520,10577.75,VIP
C002703,9220.25,Regular
C000878,11165.25,VIP
C003152,10845.25,VIP
C008218,14441.0,VIP
C004808,11969.25,VIP
C001725,9182.5,Regular
C007768,10651.25,VIP
C000064,10203.25,VIP
C003463,12379.25,VIP
C005076,12919.75,VIP
C003351,11913.75,VIP
C007563,12584.0,VIP
C008419,12021.75,VIP
C002806,9090.75,Regular
C006786,12530.5,VIP
C005473,11607.5,VIP
C005344,12846.0,VIP
C002481,9739.25,Regular
C008127,11804.5,VIP
C004544,12309.5,VIP
C003645,9649.5,Regular
C001136,14910.75,VIP
C000283,13615.25,VIP
C000111,14848.25,VIP
C003763,11428.5,VIP
C002123,12529.5,VIP
C005754,11165.5,VIP
C005196,10709.75,VIP
C005123,13543.0,VIP
C003285,10630.5,VIP
C000393,8685.0,Regular
C006184,14818.0,VIP
C007775,12556.25,VIP
C002591,11232.0,VIP
C004233,10676.25,VIP
C001215,9940.75,Regular
C004994,14249.5,VIP
C004148,10275.5,VIP
C001084,11582.25,VIP
C003622,10836.75,VIP
C006460,9781.5,Regular
C004080,12329.75,VIP
C000194,12452.25,VIP
C001321,13058.75,VIP
C007174,11565.25,VIP
C007684,11292.5,VIP
C002288,12209.5,VIP
C006290,12493.5,VIP
C008759,11932.25,VIP
C002589,10381.75,VIP
C007854,13468.25,VIP
C008310,11658.75,VIP
C003700,11280.5,VIP
C008550,12155.0,VIP
C008261,10378.5,VIP
C005020,14144.5,VIP
C006213,11162.25,VIP
C001379,11044.0,VIP
C006889,13081.75,VIP
C007376,10446.75,VIP
C006078,9751.25,Regular
C005219,10451.0,VIP
C004465,11104.75,VIP
C000557,11570.5,VIP
C004569,12593.5,VIP
C005323,13198.25,VIP
C007355,11365.25,VIP
C008342,11783.75,VIP
C001450,11565.75,VIP
C007264,9881.5,Regular
C007666,13349.25,VIP
C005845,11997.75,VIP
C008212,12304.5,VIP
C004018,11355.0,VIP
C008828,11745.0,VIP
C000652,11801.5,VIP
C007051,9594.25,Regular
C000677,9804.25,Regular
C000981,11306.5,VIP
C003303,9505.75,Regular
C001057,10002.0,VIP
C006784,10729.5,VIP
C007328,13785.75,VIP
C000440,12473.25,VIP
C009004,10400.5,VIP
C008676,13861.5,VIP
C007148,10584.0,VIP
C004524,8737.75,Regular
C007410,11485.0,VIP
C006957,13149.5,VIP
C003708,13163.75,VIP
C002516,11739.25,VIP
C006807,10723.0,VIP
C003233,11800.5,VIP
C001303,10192.0,VIP
C003875,10880.25,VIP
C009089,12397.5,VIP
C008744,11660.25,VIP
C003344,9254.75,Regular
C000033,10892.5,VIP
C002799,10517.25,VIP
C002758,12503.25,VIP
C003527,9752.75,Regular
C001171,11646.5,VIP
C007155,11535.75,VIP
C006571,9216.75,Regular
C008475,12938.0,VIP
C001098,13505.5,VIP
C001627,10233.25,VIP
C008081,9331.75,Regular
C003783,10952.5,VIP
C005176,9950.0,Regular
C003760,12240.25,VIP
C001522,13541.25,VIP
C000793,12238.25,VIP
C008801,11191.75,VIP
C000720,11843.5,VIP
C004481,11338.0,VIP
C006440,9617.75,Regular
C006517,12246.5,VIP
C007086,10929.75,VIP
C005487,12339.5,VIP
C006558,11209.75,VIP
C001102,11226.25,VIP
C000173,10081.5,VIP
C002749,12073.25,VIP
C007940,10874.0,VIP
C004360,10065.5,VIP
C003465,11240.0,VIP
C001270,10248.25,VIP
C004787,13386.0,VIP
C001939,12275.25,VIP
C004051,10199.25,VIP
C004105,12331.25,VIP
C000245,12617.75,VIP
C000515,12568.75,VIP
C004168,10682.25,VIP
C007227,12890.0,VIP
C003581,12348.25,VIP
C004503,13793.75,VIP
C008142,14787.25,VIP
C004193,10082.5,VIP
C007847,11978.0,VIP
C002634,11337.0,VIP
C008615,8531.75,Regular
C000719,11138.25,VIP
C006943,13102.0,VIP
C004671,12593.25,VIP
C001406,14046.25,VIP
C000010,10208.0,VIP
C005333,11086.25,VIP
C007598,10912.5,VIP
C004589,12387.75,VIP
C006282,11557.25,VIP
C006138,13479.0,VIP
C004934,10743.25,VIP
C005667,11321.0,VIP
C001634,10397.75,VIP
C008640,12614.0,VIP
C007883,11346.25,VIP
C006626,13091.5,VIP
C000256,11743.25,VIP
C007811,11320.0,VIP
C004042,11017.5,VIP
C001738,10260.0,VIP
C006025,9652.75,Regular
C009167,12747.75,VIP
C001897,13865.0,VIP
C000918,10430.5,VIP
C006966,11106.0,VIP
C004794,8719.5,Regular
C001397,12678.5,VIP
C006421,10906.5,VIP
C003816,10867.0,VIP
C008689,8822.25,Regular
C004315,13815.75,VIP
C004288,10612.0,VIP
C008109,9846.25,Regular
C002468,11986.25,VIP
C000156,11810.25,VIP
C007110,14211.0,VIP
C000787,13141.5,VIP
C003144,11080.5,VIP
C001882,10340.0,VIP
C007366,9141.75,Regular
C005409,12245.5,VIP
C008768,13722.0,VIP
C003175,12918.5,VIP
C008385,12182.5,VIP
C002766,12301.0,VIP
C000298,10643.25,VIP
C004124,12537.5,VIP
C001621,11034.25,VIP
C006651,9449.0,Regular
C003381,11274.25,VIP
C005086,12490.75,VIP
C008197,11107.25,VIP
C008323,11469.75,VIP
C008272,10017.25,VIP
C001593,11171.0,VIP
C003238,8750.0,Regular
C007008,11367.5,VIP
C006958,9709.75,Regular
C007181,12417.75,VIP
C002597,11983.75,VIP
C006507,12169.5,VIP
C000358,12691.0,VIP
C000479,10722.0,VIP
C005499,10051.5,VIP
C007159,13352.25,VIP
C006487,11354.75,VIP
C004104,12131.5,VIP
C003528,11644.0,VIP
C000489,14090.25,VIP
C002923,11411.75,VIP
C002650,14265.75,VIP
C007452,11944.0,VIP
C001588,9822.5,Regular
C008482,11999.75,VIP
C001767,10236.25,VIP
C000641,12065.0,VIP
C003802,11877.0,VIP
C002185,12012.5,VIP
C003195,13204.25,VIP
C007149,11597.75,VIP
C000631,11270.25,VIP
C002540,12076.25,VIP
C003864,11028.75,VIP
C007440,13435.75,VIP
C001980,12334.5,VIP
C001852,10075.25,VIP
C001876,13139.0,VIP
C005139,12284.5,VIP
C008233,10583.0,VIP
C003308,12386.75,VIP
C002821,10121.5,VIP
C007077,11029.0,VIP
C003397,12055.5,VIP
C007780,13405.25,VIP
C008840,12544.5,VIP
C003779,11089.0,VIP
C004838,10651.75,VIP
C003694,10755.5,VIP
C008280,12324.5,VIP
C002678,10394.75,VIP
C008148,13300.0,VIP
C003322,11558.0,VIP
C005169,9504.25,Regular
C002525,12136.75,VIP
C000816,10379.5,VIP
C006378,11758.25,VIP
C001515,10402.5,VIP
C000242,12842.25,VIP
C000683,10999.25,VIP
C000792,12054.75,VIP
C007675,12974.5,VIP
C002900,11431.5,VIP
C000780,11719.25,VIP
C007714,11325.25,VIP
C000212,13929.25,VIP
C002615,11223.5,VIP
C004045,11251.5,VIP
C007743,11854.5,VIP
C001264,13043.75,VIP
C004484,11320.0,VIP
C003606,10231.75,VIP
C004494,12128.25,VIP
C007719,10280.5,VIP
C007569,12280.75,VIP
C000255,13466.0,VIP
C007405,10627.5,VIP
C007944,9246.5,Regular
C001472,12111.0,VIP
C007557,10415.0,VIP
C003786,10587.25,VIP
C005052,12503.0,VIP
C006837,10986.25,VIP
C005136,11103.25,VIP
C004552,12377.5,VIP
C001601,15055.75,VIP
C002158,10824.25,VIP
C003034,13547.25,VIP
C005558,11146.25,VIP
C001403,11098.5,VIP
C009113,12542.0,VIP
C004035,8977.5,Regular
C002000,10852.25,VIP
C001800,9690.75,Regular
C000599,11017.75,VIP
C009150,9799.25,Regular
C000974,12780.0,VIP
C007115,12174.0,VIP
C007808,9989.25,Regular
C001075,11869.75,VIP
C001109,10709.75,VIP
C006713,9597.25,Regular
C004437,13087.25,VIP
C008400,11792.25,VIP
C002607,12033.25,VIP
C008277,11720.25,VIP
C008906,9241.5,Regular
C007816,12201.75,VIP
C000307,10904.25,VIP
C005074,11816.25,VIP
C007107,10844.75,VIP
C008618,11045.0,VIP
C002875,11287.0,VIP
C003133,11419.25,VIP
C004448,10232.5,VIP
C006625,9487.75,Regular
C005064,10555.25,VIP
C004427,13717.5,VIP
C006113,11134.75,VIP
C008267,10410.0,VIP
C004121,13267.0,VIP
C005859,10959.0,VIP
C001157,11669.5,VIP
C002487,10528.75,VIP
C004542,12996.75,VIP
C004214,10583.5,VIP
C003372,11067.25,VIP
C009124,10263.0,VIP
C008444,13377.5,VIP
C006656,11565.25,VIP
C003165,11046.75,VIP
C007430,10559.5,VIP
C001789,13326.75,VIP
C005275,13804.5,VIP
C004746,10489.25,VIP
C008394,11419.25,VIP
C005268,9989.5,Regular
C004734,12069.0,VIP
C002113,9425.0,Regular
C004572,11286.0,VIP
C002412,13335.0,VIP
C005146,12679.25,VIP
C004560,12335.0,VIP
C004289,11119.5,VIP
C001120,12514.5,VIP
C006840,8839.5,Regular
C008511,12966.0,VIP
C002007,10159.0,VIP
C004274,12028.0,VIP
C005966,10453.75,VIP
C004767,11899.25,VIP
C001798,12665.5,VIP
C001566,13739.25,VIP
C005236,8418.25,Regular
C004751,12912.5,VIP
C005342,12582.75,VIP
C008097,11860.0,VIP
C003119,14172.5,VIP
C006406,13256.75,VIP
C001237,12024.0,VIP
C005850,11651.0,VIP
C002100,13146.25,VIP
C008373,11665.0,VIP
C007924,15584.0,VIP
C005918,12079.75,VIP
C000941,11420.25,VIP
C008360,10555.25,VIP
C003651,12447.5,VIP
C006639,11636.0,VIP
C006563,10303.75,VIP
C007615,11892.0,VIP
C004918,12892.5,VIP
C002419,9855.0,Regular
C002844,11086.75,VIP
C006333,11291.5,VIP
C001543,11392.5,VIP
C000497,9965.75,Regular
C003595,15005.0,VIP
C005030,11660.5,VIP
C007476,11556.75,VIP
C007909,11980.75,VIP
C000802,10679.25,VIP
C008519,13191.75,VIP
C002407,13753.75,VIP
C002832,9888.25,Regular
C008100,11077.75,VIP
C004616,12312.5,VIP
C002149,12567.0,VIP
C003296,9121.0,Regular
C003747,9339.75,Regular
C006197,10890.25,VIP
C004516,9603.25,Regular
C006700,11500.75,VIP
C004204,12335.75,VIP
C006601,12248.0,VIP
C005764,11754.0,VIP
C000166,12006.25,VIP
C008207,12016.25,VIP
C001666,11675.0,VIP
C003638,11227.0,VIP
C001912,12444.0,VIP
C004068,11963.75,VIP
C001162,9806.5,Regular
C001648,11060.5,VIP
C001538,12318.5,VIP
C002423,12486.5,VIP
C001228,10504.0,VIP
C006899,11593.0,VIP
C005549,12928.25,VIP
C002245,10368.0,VIP
C001139,11956.75,VIP
C008126,10080.5,VIP
C007935,12932.25,VIP
C006545,10846.0,VIP
C002220,11402.75,VIP
C002577,11672.5,VIP
C004909,14030.5,VIP
C004829,11980.0,VIP
C003703,11637.75,VIP
C004887,11684.75,VIP
C004630,12484.5,VIP
C001002,9821.0,Regular
C008632,11523.25,VIP
C000071,12009.5,VIP
C007279,12263.75,VIP
C006396,12674.25,VIP
C001078,13579.25,VIP
C004250,12613.75,VIP
C006731,10863.75,VIP
C004626,11177.0,VIP
C000265,10941.75,VIP
C002858,14719.5,VIP
C008731,11317.0,VIP
C004559,10573.75,VIP
C000230,11618.0,VIP
C008721,12823.75,VIP
C005790,14635.75,VIP
C008158,9581.0,Regular
C006520,11768.5,VIP
C000272,10995.0,VIP
C000016,11040.5,VIP
C001346,11603.75,VIP
C007681,12499.25,VIP
C007239,11562.0,VIP
C002561,13490.5,VIP
C003770,12153.75,VIP
C002932,9853.5,Regular
C006787,13770.75,VIP
C003321,12537.0,VIP
C003177,12830.75,VIP
C005979,10742.0,VIP
C005948,12735.75,VIP
C001043,12378.75,VIP
C000583,8060.75,Regular
C001998,12160.25,VIP
C008039,12453.0,VIP
C005727,11583.25,VIP
C005736,13122.5,VIP
C002138,9375.0,Regular
C005201,13045.0,VIP
C004850,11111.0,VIP
C003766,9892.75,Regular
C006860,11577.75,VIP
C001299,15053.75,VIP
C003887,9476.0,Regular
C005814,9553.75,Regular
C006319,11707.5,VIP
C001712,13662.75,VIP
C006017,7105.5,Regular
C004991,12500.25,VIP
C005423,10138.5,VIP
C006087,12651.0,VIP
C006234,11440.5,VIP
C008971,10094.25,VIP
C005516,9923.0,Regular
C002519,13149.25,VIP
C007861,14819.75,VIP
C006614,13585.25,VIP
C005107,9268.75,Regular
C004521,11856.0,VIP
C004464,9502.25,Regular
C008227,11971.75,VIP
C001288,12088.5,VIP
C003718,12000.25,VIP
C001174,12704.25,VIP
C002978,12029.5,VIP
C009024,13427.75,VIP
C000940,9384.0,Regular
C001016,9874.0,Regular
C003300,10480.0,VIP
C003036,12851.25,VIP
C006745,10147.25,VIP
C000407,11870.0,VIP
C007891,12987.75,VIP
C002259,10800.5,VIP
C001525,12123.0,VIP
C002475,12374.75,VIP
C004647,11933.25,VIP
C002012,9313.5,Regular
C002211,12929.25,VIP
C002383,11638.5,VIP
C002770,10572.25,VIP
C001094,13035.75,VIP
C000554,9583.0,Regular
C004912,11498.25,VIP
C007260,12846.0,VIP
C002118,11926.75,VIP
C007612,13892.0,VIP
C005345,15862.0,VIP
C003431,9739.5,Regular
C003522,12342.5,VIP
C002755,12389.75,VIP
C001054,11715.0,VIP
C007471,9514.5,Regular
C004565,13241.0,VIP
C000129,10308.5,VIP
C008854,10352.75,VIP
C007056,11638.0,VIP
C001953,11713.75,VIP
C000657,13132.75,VIP
C007269,9980.5,Regular
C007943,11609.5,VIP
C000140,7745.5,Regular
C002995,10612.5,VIP
C000467,13777.75,VIP
C001868,10920.75,VIP
C003520,12229.5,VIP
C004807,10880.5,VIP
C002404,11751.25,VIP
C002892,11701.5,VIP
C003987,12283.0,VIP
C002712,12469.0,VIP
C000165,12299.5,VIP
C008806,15333.25,VIP
C003343,10572.25,VIP
C008016,12625.75,VIP
C007720,10459.75,VIP
C004056,11494.75,VIP
C005537,11179.75,VIP
C006574,12254.75,VIP
C001273,12125.25,VIP
C004349,17104.5,VIP
C004192,11539.25,VIP
C001656,10723.5,VIP
C001103,11972.0,VIP
C006372,10987.25,VIP
C005484,12736.5,VIP
C007327,10642.0,VIP
C004672,10487.5,VIP
C001936,10064.5,VIP
C005761,10753.25,VIP
C006984,11070.75,VIP
C000966,11505.25,VIP
C006671,11010.0,VIP
C004264,11771.0,VIP
C001088,13916.25,VIP
C006503,10574.5,VIP
C008459,10428.5,VIP
C005623,12022.0,VIP
C000260,10651.0,VIP
C001858,11281.5,VIP
C005999,12858.25,VIP
C007388,9099.25,Regular
C000015,11681.75,VIP
C005089,13231.75,VIP
C002601,13108.75,VIP
C002951,12193.25,VIP
C002267,9847.5,Regular
C008320,12240.75,VIP
C006997,11301.75,VIP
C005951,11200.25,VIP
C007886,10774.0,VIP
C003837,11146.25,VIP
C008767,10105.0,VIP
C008643,10552.25,VIP
C007536,9156.0,Regular
C003355,10914.5,VIP
C003977,9146.75,Regular
C006028,13995.0,VIP
C006263,10426.75,VIP
C005248,12244.0,VIP
C009162,11536.0,VIP
C006250,10334.75,VIP
C000868,12580.0,VIP
C007290,12170.75,VIP
C008616,10833.25,VIP
C005656,10672.75,VIP
C006948,10893.75,VIP
C007344,13635.0,VIP
C000986,11044.75,VIP
C006389,11753.5,VIP
C004454,14077.5,VIP
C007834,11983.25,VIP
C008594,10944.25,VIP
C002022,11643.0,VIP
C002395,12330.0,VIP
C005426,11873.5,VIP
C005188,11465.75,VIP
C002762,11202.5,VIP
C001806,12305.5,VIP
C005974,11373.25,VIP
C000739,11411.25,VIP
C006111,12414.5,VIP
C009057,11263.0,VIP
C001296,11434.5,VIP
C000954,11518.75,VIP
C004732,10213.5,VIP
C008343,11918.0,VIP
C000337,13895.5,VIP
C002914,12552.0,VIP
C006965,9745.0,Regular
C005513,12863.5,VIP
C006237,10172.0,VIP
C006909,12119.0,VIP
C004539,13194.5,VIP
C000842,15038.0,VIP
C002465,11610.75,VIP
C003388,11208.25,VIP
C007844,13166.5,VIP
C009142,8920.0,Regular
C001715,11292.25,VIP
C003068,10586.0,VIP
C003445,11272.75,VIP
C005468,12923.75,VIP
C006286,11188.0,VIP
C005353,10986.5,VIP
C000644,12570.75,VIP
C000895,12797.25,VIP
C002091,9320.25,Regular
C000430,14260.0,VIP
C003217,10307.75,VIP
C000191,12708.5,VIP
C007915,11639.5,VIP
C002938,11981.5,VIP
C005569,10636.25,VIP
C005618,10533.0,VIP
C002765,13329.0,VIP
C005771,12122.75,VIP
C003198,11090.5,VIP
C008354,13781.0,VIP
C004579,12676.0,VIP
C008403,12013.5,VIP
C005986,11508.5,VIP
C002147,11469.75,VIP
C006876,10891.25,VIP
C000730,11181.25,VIP
C006582,9194.25,Regular
C003332,8975.25,Regular
C006488,10809.5,VIP
C007872,12295.5,VIP
C003665,11382.75,VIP
C008059,9128.25,Regular
C003288,12295.0,VIP
C004574,8853.5,Regular
C006513,13615.5,VIP
C001778,10239.25,VIP
C005479,10321.25,VIP
C005336,10308.0,VIP
C003729,11368.0,VIP
C000505,9954.5,Regular
C000783,10309.25,VIP
C005028,12340.0,VIP
C008164,9746.5,Regular
C000501,12166.5,VIP
C003360,10839.25,VIP
C000056,9974.0,Regular
C004066,12967.75,VIP
C007938,12186.25,VIP
C004128,11238.5,VIP
C005523,8896.5,Regular
C008564,14436.0,VIP
C005749,11374.0,VIP
C003392,10864.25,VIP
C009038,11333.25,VIP
C001421,11224.5,VIP
C000369,10622.0,VIP
C007592,11283.25,VIP
C001475,12392.0,VIP
C002528,11081.25,VIP
C001968,13269.0,VIP
C000091,9400.25,Regular
C003695,10467.25,VIP
C006499,11531.75,VIP
C002867,10777.25,VIP
C006156,12046.0,VIP
C008287,13750.25,VIP
C004178,12361.25,VIP
C008467,12921.75,VIP
C008891,11354.75,VIP
C007398,11771.0,VIP
C004513,12004.75,VIP
C001893,10183.25,VIP
C005642,10040.75,VIP
C000330,10465.0,VIP
C000570,11953.75,VIP
C009127,10324.0,VIP
C004541,11498.25,VIP
C008625,8572.0,Regular
C006662,11973.75,VIP
C008145,10873.0,VIP
C000284,10805.0,VIP
C006214,11262.25,VIP
C004841,13356.75,VIP
C000002,11025.5,VIP
C002809,12643.25,VIP
C008545,12574.5,VIP
C008379,10424.25,VIP
C006390,12618.25,VIP
C001366,13341.0,VIP
C001747,12979.25,VIP
C000452,10475.5,VIP
C000392,13093.75,VIP
C004938,10967.5,VIP
C003468,11492.25,VIP
C002722,9706.0,Regular
C000043,13614.0,VIP
C007293,10549.0,VIP
C008695,13223.5,VIP
C003764,11894.75,VIP
C008964,11627.5,VIP
C005179,9724.0,Regular
C002856,9498.25,Regular
C003124,11591.0,VIP
C007893,9502.25,Regular
C004428,12627.0,VIP
C006148,11124.25,VIP
C005946,12643.5,VIP
C008914,11416.5,VIP
C008527,11590.75,VIP
C007030,8712.0,Regular
C008246,11141.75,VIP
C002277,12849.0,VIP
C002033,12063.0,VIP
C001465,11401.75,VIP
C007203,12676.0,VIP
C006419,12287.0,VIP
C003373,11186.75,VIP
C004462,12537.5,VIP
C000879,8544.75,Regular
C000908,11622.75,VIP
C008393,12535.0,VIP
C006463,12361.0,VIP
C008679,11147.25,VIP
C008416,11761.5,VIP
C007542,10132.0,VIP
C000651,12154.0,VIP
C003209,9808.25,Regular
C003369,12019.5,VIP
C000884,11752.75,VIP
C007426,10477.25,VIP
C005759,10044.0,VIP
C000114,11828.5,VIP
C009066,9686.5,Regular
C006683,10430.75,VIP
C008257,10286.5,VIP
C000379,12110.0,VIP
C006866,12582.0,VIP
C006718,10147.0,VIP
C006038,12921.0,VIP
C002909,10565.0,VIP
C005128,10194.5,VIP
C007824,11500.0,VIP
C008778,10431.5,VIP
C003185,10331.5,VIP
C003629,9949.25,Regular
C007373,10241.5,VIP
C004305,12711.25,VIP
C006473,10435.75,VIP
C004585,13494.5,VIP
C008553,11402.5,VIP
C000543,9804.0,Regular
C008264,12977.75,VIP
C003134,9836.5,Regular
C007513,10702.75,VIP
C002584,9019.75,Regular
C005119,10496.75,VIP
C000797,9593.25,Regular
C005284,10942.75,VIP
C004628,11794.0,VIP
C004065,13640.75,VIP
C005524,10439.5,VIP
C004409,11096.25,VIP
C008413,10722.25,VIP
C004369,10794.25,VIP
C005492,12586.5,VIP
C004434,12666.5,VIP
C007817,10172.0,VIP
C005840,12954.0,VIP
C004207,12142.25,VIP
C003075,12806.5,VIP
C000117,11787.5,VIP
C008084,12152.0,VIP
C002168,12511.25,VIP
C002116,11062.5,VIP
C004914,9314.0,Regular
C007144,11329.5,VIP
C001614,12861.0,VIP
C007152,9842.25,Regular
C000885,9457.25,Regular
C004754,13718.5,VIP
C000106,11591.0,VIP
C007415,16282.5,VIP
C008092,10965.75,VIP
C005617,12656.5,VIP
C005776,10929.0,VIP
C000401,14012.25,VIP
C008753,12035.5,VIP
C001759,11380.75,VIP
C006537,10762.75,VIP
C002257,11521.0,VIP
C003339,10075.25,VIP
C000962,9826.0,Regular
C001238,10701.25,VIP
C002144,9365.5,Regular
C003742,9817.75,Regular
C003584,11730.5,VIP
C004861,12793.75,VIP
C004253,8524.75,Regular
C001464,13129.5,VIP
C006581,11666.5,VIP
C007875,12141.75,VIP
C000518,10229.5,VIP
C008466,12089.25,VIP
C005915,12439.75,VIP
C000049,10324.5,VIP
C000205,12573.0,VIP
C001261,14421.75,VIP
C007591,13855.0,VIP
C001413,10880.5,VIP
C000733,11292.5,VIP
C006640,9664.75,Regular
C002849,10844.5,VIP
C004690,10526.25,VIP
C004502,12706.0,VIP
C008810,8324.25,Regular
C006551,14053.0,VIP
C006518,10771.25,VIP
C002497,10667.0,VIP
C008942,11909.0,VIP
C008800,10981.25,VIP
C000163,12199.0,VIP
C001563,10534.0,VIP
C000492,12515.25,VIP
C004495,11254.5,VIP
C003594,11520.75,VIP
C001544,10662.0,VIP
C004641,10929.0,VIP
C007932,12693.0,VIP
C007296,8432.0,Regular
C007602,12646.75,VIP
C004613,13445.5,VIP
C005129,9642.25,Regular
C007257,12102.5,VIP
C009069,12079.75,VIP
C000696,12946.75,VIP
C002058,9957.75,Regular
C008106,10305.0,VIP
C005726,11581.0,VIP
C008247,10393.0,VIP
C004669,11219.75,VIP
C002774,11681.25,VIP
C003475,12090.5,VIP
C008720,11424.0,VIP
C005945,10979.25,VIP
C004659,12736.25,VIP
C008072,10693.25,VIP
C008159,10555.25,VIP
C005912,10188.5,VIP
C008571,13622.0,VIP
C001134,10523.25,VIP
C006399,10531.75,VIP
C001079,11393.25,VIP
C005739,11754.75,VIP
C007595,12008.0,VIP
C003103,11209.0,VIP
C003846,10799.25,VIP
C007214,12164.5,VIP
C001367,12304.75,VIP
C007318,12987.5,VIP
C004631,11139.75,VIP
C001746,10488.5,VIP
C006663,11788.75,VIP
C002560,8820.25,Regular
C002904,12403.5,VIP
C001440,12362.25,VIP
C002188,11022.25,VIP
C007441,12332.25,VIP
C003811,14953.0,VIP
C003863,10754.5,VIP
C005780,11211.75,VIP
C003174,9112.0,Regular
C000544,10512.75,VIP
C001976,12889.5,VIP
C007369,11693.25,VIP
C003882,11832.25,VIP
C007925,11286.25,VIP
C004737,11450.75,VIP
C006850,10350.25,VIP
C005893,10232.0,VIP
C004308,11775.75,VIP
C001503,9253.75,Regular
C003551,12167.0,VIP
C006126,9383.75,Regular
C001484,13606.5,VIP
C008190,13038.75,VIP
C008974,10845.75,VIP
C006080,12140.75,VIP
C006649,11128.0,VIP
C004275,9672.5,Regular
C008119,13108.25,VIP
C008985,12662.75,VIP
C006012,9850.25,Regular
C004108,13109.0,VIP
C001254,10513.5,VIP
