customer_key,first_purchase,last_purchase
C001938,2014-03-12 12:47:00,2021-01-07 18:22:00
C004189,2014-01-31 05:49:00,2021-01-20 23:29:00
C006153,2014-02-01 15:46:00,2020-12-13 12:59:00
C001838,2014-01-24 01:13:00,2020-11-24 13:53:00
C003951,2014-02-04 15:55:00,2021-01-21 16:44:00
C008830,2014-02-09 23:30:00,2021-01-12 08:59:00
C007468,2014-01-22 19:52:00,2020-12-01 01:55:00
C007783,2014-02-03 07:41:00,2020-12-31 02:57:00
C007518,2014-02-22 15:08:00,2021-01-13 17:15:00
C001523,2014-03-01 19:24:00,2021-01-22 12:38:00
C009010,2014-02-24 05:12:00,2021-01-09 13:15:00
C005466,2014-02-05 16:36:00,2020-12-29 11:48:00
C003429,2014-02-06 23:02:00,2020-12-12 02:13:00
C004625,2014-03-15 07:16:00,2021-01-19 12:43:00
C007623,2014-03-16 03:49:00,2020-12-25 03:25:00
C000471,2014-01-21 18:50:00,2021-01-23 01:44:00
C008892,2014-02-21 03:48:00,2021-01-21 10:09:00
C000465,2014-01-20 15:25:00,2020-11-24 03:25:00
C007495,2014-01-24 12:59:00,2021-01-14 04:19:00
C000977,2014-01-26 11:55:00,2020-12-25 16:56:00
C008144,2014-02-02 20:33:00,2021-01-10 08:36:00
C002363,2014-02-07 00:42:00,2020-11-26 22:33:00
C007419,2014-01-30 19:13:00,2021-01-19 18:03:00
C002811,2014-02-11 01:26:00,2021-01-21 13:55:00
C002402,2014-01-23 13:28:00,2020-11-23 04:12:00
C006982,2014-02-12 20:17:00,2020-11-06 07:20:00
C008882,2014-01-26 14:22:00,2021-01-21 00:04:00
C004478,2014-01-22 13:12:00,2020-12-20 20:17:00
C002454,2014-02-04 16:07:00,2020-12-27 00:33:00
C005482,2014-01-28 22:51:00,2021-01-17 06:23:00
C008541,2014-03-01 13:45:00,2021-01-03 14:54:00
C006616,2014-01-28 00:55:00,2020-12-25 16:56:00
C005171,2014-01-24 11:12:00,2021-01-09 17:44:00
C000146,2014-03-16 11:32:00,2021-01-18 20:24:00
C004172,2014-01-24 05:54:00,2021-01-19 15:18:00
C002564,2014-03-02 18:19:00,2021-01-18 17:38:00
C004674,2014-02-20 07:28:00,2020-12-11 02:32:00
C008495,2014-01-23 00:03:00,2020-12-22 23:42:00
C006548,2014-02-05 07:21:00,2020-12-27 05:58:00
C004301,2014-02-01 22:15:00,2020-11-17 12:49:00
C008911,2014-02-13 02:02:00,2021-01-14 03:56:00
C007662,2014-01-21 16:51:00,2021-01-15 15:40:00
C006022,2014-02-28 22:04:00,2020-12-07 03:48:00
C003752,2014-01-24 23:54:00,2021-01-03 01:14:00
C008176,2014-01-26 15:51:00,2021-01-02 00:07:00
C001733,2014-01-21 05:56:00,2020-12-24 07:06:00
C005022,2014-03-24 03:14:00,2021-01-14 12:05:00
C001394,2014-02-08 03:47:00,2020-11-20 07:51:00
C003897,2014-03-01 23:16:00,2020-12-29 18:54:00
C008369,2014-01-31 17:25:00,2021-01-18 13:15:00
C003560,2014-01-25 10:12:00,2020-12-12 16:08:00
C007788,2014-02-10 00:04:00,2020-12-08 02:15:00
C008536,2014-02-13 10:31:00,2021-01-21 02:39:00
C009191,2014-02-24 02:00:00,2021-01-11 17:48:00
C001580,2014-02-11 05:25:00,2020-12-28 05:44:00
C006480,2014-01-29 02:16:00,2021-01-19 04:08:00
C001905,2014-02-17 15:00:00,2020-12-17 21:31:00
C001781,2014-02-26 03:21:00,2021-01-21 06:58:00
C003469,2014-01-28 03:51:00,2020-11-28 04:16:00
C002760,2014-01-25 23:51:00,2021-01-19 20:36:00
C002539,2014-04-30 10:54:00,2020-12-13 21:22:00
C003357,2014-04-26 23:57:00,2020-12-29 13:17:00
C003479,2014-03-28 04:12:00,2021-01-08 12:35:00
C002083,2014-02-01 23:31:00,2020-12-20 02:15:00
C001432,2014-01-21 23:05:00,2021-01-23 02:18:00
C004136,2014-01-29 10:51:00,2021-01-09 21:45:00
C007438,2014-04-05 21:12:00,2021-01-11 04:41:00
C001387,2014-01-30 11:41:00,2021-01-22 08:13:00
C005389,2014-01-20 14:07:00,2021-01-12 08:59:00
C000134,2014-01-26 10:17:00,2020-12-23 23:23:00
C006131,2014-01-24 02:09:00,2020-10-14 00:33:00
C005550,2014-02-08 10:38:00,2021-01-05 20:11:00
C004167,2014-02-21 15:31:00,2021-01-02 03:39:00
C006422,2014-01-27 01:18:00,2020-12-12 13:36:00
C000552,2014-02-04 01:08:00,2020-12-16 14:06:00
C001241,2014-01-25 11:47:00,2020-12-04 09:18:00
C002790,2014-02-08 05:24:00,2020-11-03 03:54:00
C001500,2014-02-05 23:12:00,2020-12-28 23:02:00
C007914,2014-04-01 21:14:00,2020-12-26 03:20:00
C004231,2014-04-12 10:08:00,2021-01-14 04:19:00
C004245,2014-02-03 10:34:00,2020-12-25 11:46:00
C006854,2014-02-13 08:23:00,2020-12-10 10:21:00
C005404,2014-04-14 07:20:00,2020-12-20 11:49:00
C007230,2014-03-11 20:01:00,2020-12-18 01:33:00
C003443,2014-02-04 06:39:00,2021-01-01 12:53:00
C005257,2014-02-12 20:04:00,2020-12-16 23:24:00
C003459,2014-02-12 23:41:00,2021-01-20 18:41:00
C004316,2014-02-03 06:47:00,2021-01-14 15:21:00
C006684,2014-05-07 20:31:00,2021-01-09 14:51:00
C008769,2014-02-05 03:12:00,2021-01-20 04:06:00
C006824,2014-03-10 12:36:00,2020-12-06 20:44:00
C005226,2014-01-25 19:10:00,2020-12-22 20:40:00
C007758,2014-02-16 16:36:00,2021-01-18 11:09:00
C008112,2014-01-31 10:46:00,2020-12-19 23:18:00
C005057,2014-01-22 03:07:00,2020-12-30 03:58:00
C001259,2014-02-07 16:30:00,2021-01-16 16:49:00
C008757,2014-01-24 05:54:00,2020-12-10 16:19:00
C006288,2014-02-04 13:07:00,2021-01-11 23:36:00
C000153,2014-02-04 23:14:00,2021-01-15 05:09:00
C000339,2014-01-31 13:46:00,2020-12-14 21:45:00
C003966,2014-01-30 14:55:00,2021-01-12 04:52:00
C002129,2014-03-01 20:59:00,2021-01-21 06:03:00
C003940,2014-02-04 11:25:00,2021-01-01 06:03:00
C001302,2014-01-21 07:00:00,2021-01-17 09:01:00
C003282,2014-04-25 16:00:00,2021-01-16 09:36:00
C003611,2014-01-21 01:01:00,2021-01-23 02:18:00
C007190,2014-01-30 07:39:00,2020-12-15 06:00:00
C003529,2014-01-30 15:43:00,2020-12-10 10:48:00
C005809,2014-02-04 06:39:00,2020-12-08 16:39:00
C002141,2014-03-03 17:03:00,2021-01-17 02:49:00
C000488,2014-04-14 23:46:00,2021-01-01 21:05:00
C003539,2014-01-22 06:33:00,2021-01-02 08:34:00
C009087,2014-02-26 08:22:00,2021-01-10 02:17:00
C004394,2014-02-22 10:45:00,2021-01-20 21:07:00
C000304,2014-01-31 01:55:00,2020-12-29 01:11:00
C003305,2014-02-07 06:34:00,2021-01-10 09:50:00
C002648,2014-03-29 08:43:00,2021-01-10 00:29:00
C005578,2014-02-24 10:15:00,2020-12-24 14:06:00
C005541,2014-02-03 10:26:00,2021-01-04 07:45:00
C002172,2014-02-18 22:34:00,2021-01-11 09:49:00
C000650,2014-01-31 21:23:00,2021-01-18 17:18:00
C001131,2014-01-22 17:31:00,2020-12-29 14:32:00
C000952,2014-02-05 21:19:00,2020-12-25 16:31:00
C006609,2014-01-22 01:47:00,2021-01-03 09:10:00
C006354,2014-02-16 14:04:00,2021-01-21 01:35:00
C003318,2014-01-21 21:24:00,2021-01-13 05:05:00
C002348,2014-01-25 06:47:00,2021-01-22 09:59:00
C006112,2014-02-14 22:49:00,2020-12-19 07:31:00
C004089,2014-03-03 11:54:00,2021-01-10 17:05:00
C001452,2014-02-03 07:41:00,2020-12-31 12:19:00
C003873,2014-02-25 15:15:00,2020-12-13 21:44:00
C007692,2014-02-01 23:39:00,2021-01-06 18:24:00
C004294,2014-03-01 20:33:00,2020-10-21 12:20:00
C004221,2014-01-29 17:29:00,2021-01-21 23:15:00
C002097,2014-03-13 05:49:00,2020-12-21 01:11:00
C007381,2014-02-12 09:15:00,2021-01-09 14:51:00
C005000,2014-02-13 11:19:00,2021-01-22 03:09:00
C005432,2014-01-23 07:32:00,2021-01-11 09:06:00
C004143,2014-02-07 00:12:00,2020-12-26 17:45:00
C000332,2014-01-30 12:06:00,2021-01-06 08:08:00
C005534,2014-01-20 14:06:00,2021-01-11 13:03:00
C006708,2014-01-25 15:45:00,2020-12-23 07:03:00
C002439,2014-01-27 09:50:00,2020-11-15 22:45:00
C000281,2014-01-20 17:09:00,2020-12-12 17:17:00
C003531,2014-02-04 14:35:00,2020-12-20 14:04:00
C003509,2014-01-21 16:51:00,2020-12-21 10:01:00
C008456,2014-01-24 04:12:00,2021-01-21 01:48:00
C004536,2014-01-29 20:31:00,2020-12-17 03:10:00
C002156,2014-02-01 14:34:00,2021-01-15 06:51:00
C005906,2014-01-29 21:55:00,2021-01-01 23:02:00
C001849,2014-03-09 17:19:00,2021-01-13 20:51:00
C004526,2014-02-12 04:20:00,2021-01-06 20:23:00
C003515,2014-01-22 02:09:00,2021-01-14 10:18:00
C000638,2014-02-04 08:34:00,2020-12-30 02:20:00
C000442,2014-02-24 09:45:00,2021-01-07 16:59:00
C001670,2014-02-09 08:33:00,2020-12-20 23:24:00
C006809,2014-02-07 02:26:00,2020-11-24 17:18:00
C003413,2014-01-26 20:33:00,2021-01-13 08:30:00
C000432,2014-01-23 22:29:00,2021-01-18 05:59:00
C008162,2014-02-03 12:26:00,2021-01-14 16:21:00
C009032,2014-01-25 01:46:00,2021-01-03 09:06:00
C002165,2014-03-11 18:04:00,2021-01-23 03:11:00
C004265,2014-01-23 04:25:00,2021-01-19 12:43:00
C004258,2014-02-16 07:54:00,2021-01-08 23:14:00
C006632,2014-04-11 09:03:00,2021-01-04 08:14:00
C008338,2014-01-28 13:49:00,2020-12-30 09:18:00
C000694,2014-02-12 07:14:00,2021-01-08 12:17:00
C003006,2014-02-04 08:41:00,2021-01-23 03:11:00
C003408,2014-01-31 07:51:00,2021-01-16 15:13:00
C004800,2014-02-11 07:24:00,2021-01-08 12:54:00
C007024,2014-01-29 19:15:00,2020-11-15 00:48:00
C008461,2014-02-13 21:56:00,2020-11-28 15:33:00
C001752,2014-02-17 16:10:00,2020-11-22 09:56:00
C000398,2014-01-26 14:18:00,2020-12-29 11:48:00
C001145,2014-02-14 06:50:00,2021-01-19 17:59:00
C005007,2014-01-29 23:33:00,2020-12-29 06:14:00
C003065,2014-02-03 11:46:00,2020-12-18 02:20:00
C001445,2014-02-10 20:59:00,2020-12-23 21:45:00
C001703,2014-02-04 19:51:00,2021-01-09 07:26:00
C000116,2014-02-11 07:24:00,2021-01-13 11:00:00
C004583,2014-02-14 06:50:00,2021-01-05 13:33:00
C009187,2014-01-22 21:28:00,2020-12-26 08:06:00
C004593,2014-01-24 18:21:00,2021-01-01 19:53:00
C002252,2014-02-15 11:49:00,2021-01-08 22:27:00
C001473,2014-01-30 03:23:00,2020-11-10 23:33:00
C008928,2014-03-04 16:35:00,2020-11-27 00:37:00
C006262,2014-01-21 12:53:00,2020-11-02 00:08:00
C002199,2014-01-28 11:31:00,2020-12-21 12:48:00
C009179,2014-03-21 00:28:00,2021-01-03 19:06:00
C000877,2014-01-25 20:18:00,2020-11-17 10:48:00
C003462,2014-01-26 15:46:00,2021-01-17 12:12:00
C008006,2014-01-26 16:48:00,2021-01-14 09:20:00
C000987,2014-01-23 10:28:00,2021-01-12 20:45:00
C001351,2014-03-05 09:09:00,2020-11-18 03:43:00
C003841,2014-01-25 19:41:00,2021-01-23 01:12:00
C001866,2014-03-04 00:52:00,2021-01-09 17:44:00
C003474,2014-02-25 07:26:00,2020-12-04 02:24:00
C006142,2014-01-20 18:10:00,2020-12-03 13:23:00
C007689,2014-01-30 14:55:00,2021-01-18 12:55:00
C009130,2014-02-01 09:41:00,2021-01-12 00:33:00
C008574,2014-01-27 06:21:00,2020-12-25 02:20:00
C002738,2014-01-25 06:18:00,2021-01-10 03:39:00
C005067,2014-02-03 07:05:00,2021-01-16 02:24:00
C008525,2014-03-14 09:57:00,2020-12-05 11:47:00
C004344,2014-02-05 07:21:00,2020-12-30 03:58:00
C004816,2014-03-01 17:30:00,2020-12-31 00:22:00
C000999,2014-01-31 05:31:00,2020-12-27 10:16:00
C005940,2014-02-11 10:23:00,2020-12-21 16:07:00
C004076,2014-03-20 01:26:00,2020-12-12 21:32:00
C000799,2014-02-17 16:56:00,2021-01-14 02:26:00
C003252,2014-02-11 13:08:00,2021-01-14 16:42:00
C008325,2014-02-05 20:47:00,2020-12-05 05:09:00
C003486,2014-02-26 11:33:00,2020-12-14 10:34:00
C003099,2014-01-25 04:58:00,2021-01-10 22:10:00
C005126,2014-02-28 22:26:00,2020-12-12 18:13:00
C008317,2014-03-08 20:42:00,2021-01-11 12:27:00
C003316,2014-01-22 04:53:00,2021-01-12 07:54:00
C008418,2014-02-06 02:06:00,2020-12-09 04:42:00
C001290,2014-03-05 03:34:00,2021-01-01 12:53:00
C003621,2014-02-05 18:34:00,2021-01-16 10:24:00
C009056,2014-02-13 02:37:00,2021-01-10 09:50:00
C008401,2014-02-24 15:29:00,2020-12-05 18:26:00
C004459,2014-01-20 15:25:00,2021-01-04 14:56:00
C006216,2014-01-25 20:18:00,2020-12-31 00:59:00
C009068,2014-02-07 05:30:00,2021-01-10 14:14:00
C006659,2014-02-07 08:52:00,2021-01-16 16:49:00
C002850,2014-01-21 21:05:00,2020-12-23 09:30:00
C008919,2014-01-24 00:04:00,2021-01-13 18:16:00
C007987,2014-01-27 02:49:00,2020-12-27 01:31:00
C006695,2014-03-23 19:36:00,2021-01-20 19:48:00
C000927,2014-05-31 00:02:00,2021-01-15 06:51:00
C002559,2014-03-14 15:46:00,2021-01-21 10:09:00
C001623,2014-01-23 06:13:00,2021-01-18 18:56:00
C002824,2014-02-08 07:57:00,2021-01-20 06:57:00
C003383,2014-02-13 01:06:00,2021-01-19 04:08:00
C001689,2014-02-19 16:53:00,2021-01-19 04:31:00
C004122,2014-01-25 03:44:00,2021-01-04 09:05:00
C002973,2014-02-10 08:18:00,2021-01-21 15:09:00
C006930,2014-01-24 14:27:00,2021-01-22 01:35:00
C004901,2014-03-10 15:25:00,2021-01-17 20:07:00
C005831,2014-03-02 22:01:00,2021-01-20 22:14:00
C007371,2014-01-25 15:45:00,2021-01-13 23:59:00
C006475,2014-01-22 02:57:00,2020-12-17 04:08:00
C008383,2014-02-22 10:57:00,2020-12-21 08:00:00
C002052,2014-02-08 11:30:00,2021-01-14 01:25:00
C005971,2014-03-22 08:27:00,2021-01-22 23:10:00
C000541,2014-01-26 15:46:00,2021-01-01 03:24:00
C002572,2014-03-17 19:59:00,2021-01-05 13:53:00
C004607,2014-01-23 16:32:00,2021-01-22 00:22:00
C007150,2014-01-30 19:18:00,2020-12-30 20:02:00
C003820,2014-02-04 07:22:00,2020-12-01 23:32:00
C005770,2014-02-14 18:50:00,2020-11-16 12:23:00
C005003,2014-01-24 00:01:00,2021-01-07 00:53:00
C003731,2014-04-05 21:22:00,2021-01-21 18:29:00
C002847,2014-01-26 13:15:00,2021-01-09 18:21:00
C003800,2014-02-24 08:24:00,2021-01-20 11:22:00
C001901,2014-06-10 11:46:00,2021-01-16 23:26:00
C006721,2014-02-06 23:07:00,2021-01-19 20:20:00
C004825,2014-01-22 01:47:00,2021-01-15 14:17:00
C002714,2014-02-26 04:32:00,2021-01-16 16:49:00
C009084,2014-01-21 04:54:00,2021-01-21 05:01:00
C002166,2014-03-03 04:59:00,2020-10-02 03:27:00
C000203,2014-03-04 18:19:00,2020-12-02 12:10:00
C003777,2014-03-02 04:17:00,2020-12-31 03:04:00
C008788,2014-04-15 04:21:00,2020-12-26 22:38:00
C007157,2014-01-30 08:54:00,2021-01-21 08:29:00
C005991,2014-01-30 15:43:00,2021-01-10 08:16:00
C003236,2014-01-26 09:20:00,2020-12-06 19:07:00
C004638,2014-02-03 10:34:00,2020-11-27 17:39:00
C004407,2014-02-23 15:47:00,2021-01-17 06:23:00
C003087,2014-03-15 18:59:00,2020-12-19 15:26:00
C001205,2014-02-03 11:02:00,2020-12-23 23:20:00
C003876,2014-03-07 13:16:00,2021-01-22 09:59:00
C003218,2014-03-03 07:35:00,2021-01-14 12:20:00
C003541,2014-02-01 01:04:00,2021-01-14 01:54:00
C006900,2014-02-09 17:26:00,2021-01-13 10:07:00
C007704,2014-03-26 03:05:00,2021-01-06 20:23:00
C006304,2014-02-19 21:22:00,2021-01-15 16:38:00
C003519,2014-02-11 07:24:00,2020-11-21 01:11:00
C006108,2014-02-05 16:36:00,2021-01-17 04:07:00
C000119,2014-04-18 22:19:00,2021-01-10 02:06:00
C005932,2014-04-19 23:47:00,2020-12-27 10:16:00
C008711,2014-02-08 02:28:00,2021-01-17 00:00:00
C006357,2014-02-26 08:22:00,2020-12-30 05:58:00
C005167,2014-02-02 09:39:00,2021-01-16 06:36:00
C005575,2014-01-31 17:25:00,2021-01-15 03:23:00
C008090,2014-04-16 03:46:00,2021-01-16 23:24:00
C002055,2014-02-04 22:24:00,2021-01-19 19:23:00
C005874,2014-01-21 21:05:00,2020-12-10 01:18:00
C006771,2014-01-23 02:19:00,2020-12-22 16:33:00
C005917,2014-01-29 03:49:00,2021-01-09 15:33:00
C004500,2014-05-07 01:04:00,2020-07-24 06:30:00
C000818,2014-02-06 13:52:00,2021-01-22 03:14:00
C004863,2014-06-01 10:48:00,2020-12-12 05:39:00
C005599,2014-02-02 20:39:00,2021-01-11 09:49:00
C000766,2014-03-07 13:35:00,2021-01-04 00:14:00
C000971,2014-01-22 12:52:00,2021-01-08 08:18:00
C004026,2014-01-28 06:11:00,2021-01-22 22:53:00
C007869,2014-01-30 22:15:00,2021-01-14 17:54:00
C000700,2014-02-02 22:15:00,2021-01-17 02:19:00
C002146,2014-02-05 03:06:00,2020-12-18 07:36:00
C004492,2014-02-08 05:56:00,2020-12-04 05:25:00
C004170,2014-01-31 09:53:00,2021-01-05 05:14:00
C008004,2014-01-21 18:50:00,2021-01-01 08:17:00
C007621,2014-01-30 23:55:00,2021-01-13 19:21:00
C003423,2014-02-03 15:51:00,2020-12-21 02:19:00
C003156,2014-02-17 20:30:00,2020-11-11 00:19:00
C007479,2014-02-28 08:59:00,2020-11-17 08:44:00
C008669,2014-01-22 17:54:00,2021-01-21 12:50:00
C005440,2014-03-05 05:23:00,2021-01-14 22:34:00
C006804,2014-01-31 17:25:00,2021-01-21 11:40:00
C008187,2014-01-24 21:58:00,2020-12-29 04:18:00
C004255,2014-02-11 05:53:00,2021-01-08 01:26:00
C005398,2014-02-10 19:53:00,2021-01-20 11:27:00
C000214,2014-02-03 01:51:00,2021-01-05 15:36:00
C007930,2014-02-02 03:23:00,2021-01-10 22:57:00
C004114,2014-02-28 19:49:00,2021-01-13 11:00:00
C006553,2014-01-22 10:31:00,2021-01-16 14:40:00
C008308,2014-01-28 07:55:00,2021-01-21 12:50:00
C004747,2014-03-03 04:59:00,2020-11-27 13:49:00
C000958,2014-01-21 01:01:00,2020-12-28 06:22:00
C003592,2014-02-13 20:34:00,2020-11-26 08:53:00
C001557,2014-03-22 03:56:00,2021-01-10 10:48:00
C007619,2014-02-20 17:19:00,2021-01-16 05:35:00
C007065,2014-01-22 06:33:00,2021-01-15 03:31:00
C001561,2014-01-28 00:55:00,2020-11-26 22:33:00
C007403,2014-02-08 13:12:00,2020-12-30 14:27:00
C008442,2014-03-12 11:11:00,2021-01-02 08:34:00
C006424,2014-02-22 10:21:00,2021-01-07 10:54:00
C008824,2014-03-01 21:27:00,2020-12-19 14:59:00
C006835,2014-02-04 04:51:00,2021-01-19 16:38:00
C001987,2014-01-30 11:41:00,2020-11-30 05:21:00
C000025,2014-03-06 11:55:00,2020-12-09 04:23:00
C005947,2014-01-20 22:29:00,2020-11-21 03:28:00
C004047,2014-04-30 21:41:00,2020-12-11 05:18:00
C008192,2014-02-09 15:28:00,2021-01-09 11:57:00
C006910,2014-04-14 14:01:00,2021-01-03 02:47:00
C007741,2014-04-11 08:39:00,2021-01-04 09:05:00
C001159,2014-01-24 11:12:00,2021-01-05 06:03:00
C008967,2014-01-25 06:47:00,2021-01-15 21:38:00
C000495,2014-01-20 22:29:00,2020-11-21 15:40:00
C003060,2014-01-26 03:34:00,2020-12-27 01:31:00
C007634,2014-02-20 15:43:00,2020-12-23 09:30:00
C005561,2014-02-12 16:18:00,2020-12-30 06:57:00
C001341,2014-03-17 23:26:00,2021-01-21 02:39:00
C004611,2014-01-21 20:24:00,2021-01-20 04:33:00
C002251,2014-02-18 03:50:00,2021-01-09 17:36:00
C007604,2014-02-04 13:27:00,2020-12-10 15:12:00
C007304,2014-02-03 05:13:00,2021-01-20 07:50:00
C009077,2014-02-09 04:13:00,2021-01-18 11:09:00
C003268,2014-01-31 03:11:00,2020-11-09 19:20:00
C001607,2014-02-23 11:59:00,2020-12-21 10:01:00
C002072,2014-02-15 23:46:00,2020-12-08 01:35:00
C004313,2014-01-25 09:01:00,2020-12-01 03:11:00
C001620,2014-01-30 13:10:00,2021-01-09 11:44:00
C006542,2014-02-02 13:43:00,2020-12-25 06:11:00
C008913,2014-01-29 21:55:00,2021-01-04 08:14:00
C001211,2014-02-03 10:26:00,2021-01-04 15:59:00
C004098,2014-01-23 16:04:00,2021-01-16 19:10:00
C001064,2014-01-31 08:43:00,2021-01-07 19:55:00
C004377,2014-01-25 13:53:00,2021-01-20 12:20:00
C001337,2014-03-02 21:02:00,2020-12-14 16:25:00
C008020,2014-02-13 20:02:00,2021-01-03 11:42:00
C006508,2014-03-10 18:43:00,2020-12-20 18:12:00
C003796,2014-03-02 12:42:00,2020-12-30 23:47:00
C004873,2014-02-22 19:39:00,2020-12-19 02:17:00
C007790,2014-01-24 04:12:00,2021-01-13 05:05:00
C008214,2014-01-29 03:02:00,2020-12-25 15:39:00
C005081,2014-03-04 16:35:00,2020-11-21 12:11:00
C005266,2014-03-30 21:58:00,2020-12-24 10:29:00
C000798,2014-03-14 09:22:00,2021-01-04 05:45:00
C005786,2014-01-28 20:45:00,2021-01-07 10:09:00
C005251,2014-03-14 09:57:00,2021-01-07 10:09:00
C003813,2014-02-05 16:36:00,2021-01-21 10:09:00
C000924,2014-02-02 20:33:00,2021-01-02 09:33:00
C006256,2014-01-29 23:24:00,2020-12-10 06:44:00
C004740,2014-02-09 22:04:00,2020-10-25 21:14:00
C002724,2014-01-20 15:04:00,2021-01-07 18:22:00
C000778,2014-03-15 23:58:00,2021-01-15 16:38:00
C006752,2014-01-28 02:39:00,2020-12-25 15:26:00
C006124,2014-02-26 15:21:00,2020-11-05 06:44:00
C000860,2014-01-26 17:58:00,2020-12-21 22:37:00
C001826,2014-03-09 11:34:00,2021-01-16 06:36:00
C005013,2014-03-17 22:07:00,2020-12-20 21:30:00
C003055,2014-02-20 20:35:00,2020-11-04 14:01:00
C008770,2014-02-27 11:01:00,2021-01-07 19:54:00
C006532,2014-03-08 09:15:00,2021-01-18 12:50:00
C005585,2014-01-22 10:16:00,2021-01-22 19:35:00
C006761,2014-02-07 00:12:00,2021-01-04 04:45:00
C000103,2014-01-22 02:57:00,2021-01-08 12:54:00
C007778,2014-02-04 20:24:00,2021-01-08 13:00:00
C006526,2014-02-06 13:52:00,2021-01-10 05:45:00
C006613,2014-01-27 03:53:00,2020-12-31 11:00:00
C003627,2014-02-02 18:37:00,2020-12-26 20:58:00
C003117,2014-01-22 13:12:00,2021-01-19 23:40:00
C000406,2014-01-27 14:40:00,2021-01-04 07:45:00
C003745,2014-01-24 12:59:00,2021-01-19 12:43:00
C002457,2014-01-31 07:51:00,2021-01-06 15:17:00
C008883,2014-02-22 13:49:00,2021-01-13 14:15:00
C004350,2014-04-25 12:35:00,2021-01-13 10:31:00
C006266,2014-01-22 03:00:00,2021-01-20 06:56:00
C003074,2014-01-21 21:05:00,2021-01-19 19:35:00
C009104,2014-01-30 08:08:00,2021-01-03 03:40:00
C007409,2014-02-07 11:05:00,2021-01-22 00:22:00
C000386,2014-01-31 12:26:00,2021-01-06 04:41:00
C002625,2014-03-21 10:24:00,2021-01-10 10:48:00
C007496,2014-03-01 16:19:00,2021-01-04 19:20:00
C004851,2014-02-15 18:27:00,2021-01-16 23:01:00
C003460,2014-01-23 12:27:00,2021-01-01 15:42:00
C007039,2014-03-01 22:02:00,2021-01-19 04:37:00
C002609,2014-02-21 21:16:00,2021-01-21 08:29:00
C000564,2014-01-26 20:49:00,2020-12-21 06:57:00
C007335,2014-03-22 15:40:00,2020-12-20 21:30:00
C008069,2014-01-27 06:21:00,2020-10-06 16:49:00
C004765,2014-01-31 18:20:00,2020-12-20 01:37:00
C001886,2014-02-20 08:15:00,2020-12-18 16:01:00
C003148,2014-01-25 18:11:00,2021-01-18 13:15:00
C006097,2014-03-09 18:32:00,2021-01-22 05:08:00
C002119,2014-02-01 23:31:00,2021-01-15 14:17:00
C001284,2014-02-12 10:52:00,2021-01-21 10:09:00
C002979,2014-03-12 15:43:00,2021-01-05 13:53:00
C006049,2014-02-04 08:31:00,2021-01-09 14:22:00
C001818,2014-02-11 12:34:00,2020-12-08 04:44:00
C007922,2014-03-10 19:32:00,2020-10-31 06:36:00
C002928,2014-02-25 17:04:00,2021-01-11 19:29:00
C002379,2014-02-15 13:36:00,2020-11-25 06:37:00
C005741,2014-02-14 15:03:00,2020-12-29 11:31:00
C007223,2014-01-31 05:09:00,2020-12-23 15:27:00
C001869,2014-01-27 15:49:00,2021-01-05 13:09:00
C006816,2014-01-28 01:34:00,2020-11-06 21:23:00
C000947,2014-01-26 22:39:00,2021-01-06 23:49:00
C000178,2014-02-12 03:14:00,2021-01-05 06:03:00
C000573,2014-02-01 02:31:00,2021-01-20 18:52:00
C000486,2014-01-23 02:19:00,2021-01-14 03:53:00
C007463,2014-02-04 03:22:00,2021-01-18 01:02:00
C002789,2014-01-23 05:16:00,2020-12-30 08:32:00
C008795,2014-01-24 00:21:00,2021-01-20 15:02:00
C006199,2014-02-10 11:38:00,2021-01-03 01:14:00
C001167,2014-01-26 08:44:00,2021-01-21 21:13:00
C006595,2014-02-15 06:51:00,2021-01-03 09:17:00
C005032,2014-01-26 03:34:00,2020-10-27 03:32:00
C004284,2014-01-26 07:34:00,2020-12-11 13:49:00
C005964,2014-04-20 12:04:00,2021-01-10 19:49:00
C006491,2014-02-15 23:08:00,2021-01-12 22:58:00
C000466,2014-02-07 19:31:00,2020-12-19 14:14:00
C000099,2014-01-26 20:51:00,2021-01-09 23:35:00
C002692,2014-06-28 11:48:00,2020-12-19 04:12:00
C000233,2014-02-09 01:33:00,2020-11-05 01:17:00
C001770,2014-02-10 19:39:00,2021-01-13 11:48:00
C002895,2014-01-24 18:21:00,2021-01-13 12:27:00
C007672,2014-03-03 07:14:00,2021-01-10 06:57:00
C006985,2014-01-21 02:19:00,2021-01-10 13:41:00
C001510,2014-01-21 17:22:00,2020-12-24 07:32:00
C007712,2014-02-01 13:57:00,2021-01-16 23:24:00
C008479,2014-06-10 05:13:00,2021-01-14 10:18:00
C006249,2014-01-24 11:12:00,2021-01-13 01:02:00
C004701,2014-01-26 08:44:00,2021-01-14 23:28:00
C005503,2014-01-22 18:11:00,2020-12-05 07:42:00
C007739,2014-02-28 20:52:00,2021-01-10 20:47:00
C005766,2014-02-01 21:49:00,2020-12-13 12:04:00
C003354,2014-01-25 16:11:00,2021-01-02 20:07:00
C003751,2014-02-20 02:09:00,2021-01-20 23:29:00
C004624,2014-01-27 17:05:00,2021-01-03 14:54:00
C008508,2014-02-19 14:55:00,2021-01-12 20:45:00
C008596,2014-03-09 06:20:00,2021-01-22 14:15:00
C002128,2014-02-23 08:14:00,2021-01-21 20:48:00
